 orderId ,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/30/2024 7:02,10/30/2024,2,Tradingview, Limit,20620.75,,20620.75,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/30/2024 7:02,10/30/2024,2,Tradingview, Stop,,20594.75,,20594.75,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/30/2024 7:02,10/30/2024,2,Tradingview, Limit,20708.75,,20708.75,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/30/2024 7:05,10/30/2024,2,Tradingview, Limit,20648.5,,20648.5,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/30/2024 7:05,10/30/2024,2,Tradingview, Stop,,20629.75,,20629.75,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/30/2024 7:05,10/30/2024,2,Tradingview, Limit,20720.75,,20720.75,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20673.75,2,10/30/2024 7:25,1.05E+11, Filled,-2,0,0.25,,1.05E+11,10/30/2024 7:22,10/30/2024,2,Tradingview, Limit,20673.75,,20673.75,,2,20673.75,20673.75
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20674,2,10/30/2024 7:36,1.05E+11, Filled,-2,0,0.25,,1.05E+11,10/30/2024 7:36,10/30/2024,2,Tradingview, Stop,,20674,,20674,2,20674,20674
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/30/2024 7:28,10/30/2024,2,Tradingview, Limit,20765,,20765,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/30/2024 7:28,10/30/2024,1,Tradingview, Limit,20720.5,,20720.5,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20135.5,2,10/31/2024 7:14,1.05E+11, Filled,-2,0,0.25,,1.05E+11,10/31/2024 7:13,10/31/2024,2,Tradingview, Limit,20135.5,,20135.5,,2,20135.5,20135.5
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20156,2,10/31/2024 7:15,1.05E+11, Filled,-2,0,0.25,,1.05E+11,10/31/2024 7:14,10/31/2024,2,Tradingview, Stop,,20155.5,,20155.5,2,20156,20156
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/31/2024 7:14,10/31/2024,2,Tradingview, Limit,20078,,20078,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20180.25,2,10/31/2024 7:22,1.05E+11, Filled,-2,0,0.25,,1.05E+11,10/31/2024 7:21,10/31/2024,2,Tradingview, Limit,20180.25,,20180.25,,2,20180.25,20180.25
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20159,2,10/31/2024 7:26,1.05E+11, Filled,-2,0,0.25,,1.05E+11,10/31/2024 7:22,10/31/2024,2,Tradingview, Stop,,20159,,20159,2,20159,20159
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/31/2024 7:22,10/31/2024,2,Tradingview, Limit,20292.75,,20292.75,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,10/31/2024 7:23,10/31/2024,1,Tradingview, Limit,20222,,20222,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,11/1/2024 7:07,11/1/2024,2,Tradingview, Limit,20157.5,,20157.5,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,11/1/2024 7:07,11/1/2024,2,Tradingview, Stop,,20139.5,,20139.5,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,11/1/2024 7:07,11/1/2024,2,Tradingview, Limit,20201.5,,20201.5,,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20245.5,2,11/1/2024 7:39,1.05E+11, Filled,-2,0,0.25,,1.05E+11,11/1/2024 7:39,11/1/2024,2,Tradingview, Limit,20243,,20243,,2,20245.5,20245.5
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,1.05E+11, Canceled,-2,0,0.25,,1.05E+11,11/1/2024 7:44,11/1/2024,1,Tradingview, Stop,,20228.25,,20228.25,,,
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20167.25,1,11/1/2024 7:46,1.05E+11, Filled,-2,0,0.25,,1.05E+11,11/1/2024 7:43,11/1/2024,1,Tradingview, Limit,20167.25,,20167.25,,1,20167.25,20167.25
1.05E+11,PAAPEX2173420000001,1.05E+11, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,20207.75,1,11/1/2024 7:42,1.05E+11, Filled,-2,0,0.25,,1.05E+11,11/1/2024 7:41,11/1/2024,1,Tradingview, Limit,20207.75,,20207.75,,1,20207.75,20207.75
